event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
16309374,true,2003-05-19 22:46:00.000,7.10731252079369,46.9354347645806,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309373,true,2003-05-19 22:59:00.000,7.12875708092816,46.9323501538677,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309372,true,2003-05-19 23:08:00.000,7.10361822020897,46.9347951355958,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309248,true,2003-05-19 23:18:00.000,7.09536113283274,46.9392261375991,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309371,true,2003-05-19 23:26:00.000,7.09755273856876,46.9343968054953,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309370,true,2003-05-19 23:39:00.000,7.13171143738017,46.934180798438,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309369,true,2003-05-19 23:52:00.000,7.1248309795042,46.9339672238742,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309368,true,2003-05-20 00:01:00.000,7.13464083418993,46.9484453974509,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309367,true,2003-05-20 00:35:00.000,7.1309933735196,46.9325877710467,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309366,true,2003-05-20 00:43:00.000,7.09744091749218,46.9139957502751,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309365,true,2003-05-20 00:52:00.000,7.12771723566764,46.9333588746336,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309364,true,2003-05-20 01:09:00.000,7.13640258844148,46.931430813022,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309363,true,2003-05-20 01:17:00.000,7.13808659929813,46.9232979713818,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309362,true,2003-05-20 01:49:00.000,7.12191047832348,46.9263878233494,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309361,true,2003-05-20 01:58:00.000,7.12307779154323,46.9246907453597,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309360,true,2003-05-20 22:04:00.000,7.11551745129758,46.9369273021261,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309359,true,2003-05-20 22:12:00.000,7.11313875196621,46.9512170729429,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309358,true,2003-05-20 22:20:00.000,7.10994527383033,46.9331417391859,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309357,true,2003-05-20 22:47:00.000,7.11501573934544,46.9336852153475,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309356,true,2003-05-20 22:55:00.000,7.12667185068309,46.9364837808833,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309355,true,2003-05-20 23:16:00.000,7.12426102101819,46.9386568888547,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309354,true,2003-05-21 22:19:00.000,7.11363115734022,46.9312232965847,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309353,true,2003-05-21 22:27:00.000,7.1392306292898,46.9505540319646,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309352,true,2003-05-21 22:35:00.000,7.11895325008564,46.9371109670096,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309351,true,2003-05-21 22:43:00.000,7.1170277948104,46.9226898842002,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309350,true,2003-05-21 22:54:00.000,7.11231997751844,46.9456592311813,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309349,true,2003-05-21 23:02:00.000,7.11328115250388,46.9257774314702,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309348,true,2003-05-21 23:11:00.000,7.12364313795378,46.9417631502594,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309347,true,2003-05-21 23:19:00.000,7.12288671319275,46.9389918071338,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309346,true,2003-05-21 23:31:00.000,7.11773518496593,46.9374786478943,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309345,true,2003-05-21 23:39:00.000,7.11220084138825,46.9281627908765,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309344,true,2003-05-21 23:55:00.000,7.11464229044227,46.9342809737818,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309343,true,2003-05-22 00:08:00.000,7.11141298608928,46.945214464956,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309342,true,2003-05-22 00:16:00.000,7.12422703481039,46.9412904733976,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309341,true,2003-05-22 00:24:00.000,7.11222524010302,46.9450165319684,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309340,true,2003-05-22 00:32:00.000,7.11572198694333,46.9340253887259,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309339,true,2003-05-22 00:40:00.000,7.11576062378,46.9228692915903,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309338,true,2003-05-22 22:54:00.000,7.12182024101601,46.9432389016852,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309337,true,2003-05-22 23:03:00.000,7.12233070871657,46.9511977498382,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309336,true,2003-05-22 23:11:00.000,7.12130370945127,46.9421348758452,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309335,true,2003-05-22 23:19:00.000,7.10922904333127,46.9379978845328,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309334,true,2003-05-22 23:48:00.000,7.1239056523487,46.9476956056578,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309333,true,2003-05-22 23:58:00.000,7.12314734925225,46.9564160746877,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309332,true,2003-05-23 00:07:00.000,7.12153773835816,46.9269297184303,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309331,true,2003-05-23 00:16:00.000,7.11358867601064,46.9434147562487,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309330,true,2003-05-23 00:43:00.000,7.09659258886064,46.9637110182334,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309329,true,2003-05-23 01:18:00.000,7.12665249049161,46.9374845710296,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309328,true,2003-05-23 01:26:00.000,7.1200327635403,46.9320803485684,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309327,true,2003-05-23 01:38:00.000,7.12357287194266,46.9303336396923,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309326,true,2003-05-23 22:28:00.000,7.11824508638265,46.9389685256033,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309325,true,2003-05-23 22:44:00.000,7.14488042444506,46.9309479914536,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309324,true,2003-05-23 22:57:00.000,7.11989003187575,46.9593014106628,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309323,true,2003-05-23 23:08:00.000,7.11127883833141,46.9355934798462,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309322,true,2003-05-23 23:16:00.000,7.11249822164381,46.9363682279185,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309321,true,2003-05-24 02:21:00.000,7.13429104765968,46.9459860401019,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309320,true,2003-05-24 02:29:00.000,7.09989095643247,46.9596878005422,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309319,true,2003-05-24 22:04:00.000,7.12134470117636,46.9376120797538,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309318,true,2003-05-24 22:13:00.000,7.12225014837058,46.9366654791716,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309317,true,2003-05-24 22:21:00.000,7.1133060754876,46.9419952283995,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309316,true,2003-05-24 22:29:00.000,7.110007125691,46.9393064870442,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309315,true,2003-05-24 22:42:00.000,7.11578420662766,46.9377342196618,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309314,true,2003-05-24 22:50:00.000,7.12053262068046,46.9374516634238,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309313,true,2003-05-24 23:00:00.000,7.11037172077235,46.9184011599462,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309312,true,2003-05-24 23:10:00.000,7.11938593992647,46.9396596727643,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309311,true,2003-05-24 23:18:00.000,7.10980276254648,46.9161615821549,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309310,true,2003-05-24 23:30:00.000,7.12696099968586,46.9477540988376,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309309,true,2003-05-24 23:39:00.000,7.12837613679866,46.9450556375707,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309308,true,2003-05-24 23:47:00.000,7.13782044254281,46.9503863211299,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309307,true,2003-05-24 23:55:00.000,7.12268635614273,46.9300302604649,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309306,true,2003-05-25 22:01:00.000,7.11756425479226,46.9489861912352,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309305,true,2003-05-25 22:10:00.000,7.11691519877284,46.9546153428211,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309304,true,2003-05-25 22:19:00.000,7.10132355373238,46.9580711741893,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309303,true,2003-05-25 22:34:00.000,7.12225014837058,46.9366654791716,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309302,true,2003-05-25 22:42:00.000,7.12440790911168,46.9365687925202,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309301,true,2003-05-25 22:50:00.000,7.126582304328,46.9384842324409,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309249,true,2003-05-25 23:03:00.000,7.12160423484732,46.9410513824433,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309300,true,2003-05-25 23:10:00.000,7.1169837476348,46.9373048823237,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309299,true,2003-05-25 23:18:00.000,7.11675068954972,46.9406561729875,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309298,true,2003-05-25 23:27:00.000,7.12440790911168,46.9365687925202,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309297,true,2003-05-25 23:51:00.000,7.11604026552338,46.9385083595145,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309296,true,2003-05-25 23:57:00.000,7.11973581890645,46.9372848966031,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309295,true,2003-05-26 00:03:00.000,7.11479176276903,46.949459303519,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309294,true,2003-05-26 00:13:00.000,7.11194979085468,46.9385759826877,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309293,true,2003-05-26 00:19:00.000,7.12063676139408,46.935132425738,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309292,true,2003-05-26 00:26:00.000,7.1169837476348,46.9373048823237,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309291,true,2003-05-26 22:10:00.000,7.11166192579364,46.9182197192295,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309290,true,2003-05-26 22:19:00.000,7.11924397394239,46.9431784633978,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309289,true,2003-05-26 22:25:00.000,7.11428840291183,46.9280682540647,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309288,true,2003-05-26 22:29:00.000,7.12269086071627,46.9494992517584,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309287,true,2003-05-26 22:39:00.000,7.11605690691847,46.9348959231739,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309286,true,2003-05-26 22:48:00.000,7.12237398224816,46.9394711519022,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309285,true,2003-05-26 22:58:00.000,7.11550472923629,46.948350547093,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309284,true,2003-05-26 23:08:00.000,7.12134470117636,46.9376120797538,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309247,true,2003-05-26 23:28:00.000,7.10789753267812,46.9135285011392,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309246,true,2003-05-26 23:54:00.000,7.11278864437565,46.9216661250227,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland"
16309741,true,2003-05-17 22:14:00.000,7.12933349724818,46.9329649987939,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309740,true,2003-05-17 22:33:00.000,7.11320026962002,46.9365813761971,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309739,true,2003-05-17 22:48:00.000,7.0993453658442,46.9453861527173,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309738,true,2003-05-17 23:16:00.000,7.14577339566543,46.9347781399774,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309737,true,2003-05-17 23:51:00.000,7.1182604802571,46.9505543177599,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309736,true,2003-05-18 00:08:00.000,7.13211598829323,46.9428468881543,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309735,true,2003-05-18 00:59:00.000,7.13568683063875,46.9362358407667,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309734,true,2003-05-18 01:19:00.000,7.1267255532044,46.9248760249292,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309733,true,2003-05-18 01:27:00.000,7.12287633688677,46.9266981758175,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309732,true,2003-05-18 01:46:00.000,7.12555190037509,46.9263737630626,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309731,true,2003-05-18 22:04:00.000,7.14366841030899,46.9415258146105,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309730,true,2003-05-18 22:31:00.000,7.12451469693978,46.947335900886,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309729,true,2003-05-18 23:05:00.000,7.11945118889077,46.9600012671357,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309728,true,2003-05-18 23:13:00.000,7.12839877959547,46.9535018064094,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309727,true,2003-05-18 23:26:00.000,7.13114578465628,46.9492932046976,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309726,true,2003-05-18 23:34:00.000,7.13200808572543,46.9405406583412,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309725,true,2003-05-18 23:42:00.000,7.12599147791293,46.9451680618622,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309724,true,2003-05-18 23:58:00.000,7.13389266819509,46.9409923743776,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309723,true,2003-05-19 00:21:00.000,7.12830591922147,46.9444104098469,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309722,true,2003-05-19 00:29:00.000,7.12847397224604,46.9481670131133,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309721,true,2003-05-19 01:22:00.000,7.11989126948883,46.9433627185334,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309720,true,2003-05-19 01:32:00.000,7.13408223880998,46.93219131174,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309719,true,2003-05-19 01:48:00.000,7.11197479039774,46.9436929940492,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309718,true,2003-05-19 01:56:00.000,7.11432332892778,46.938586620022,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309717,true,2003-05-19 02:08:00.000,7.11965009120184,46.9200377389127,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309716,true,2003-05-19 02:16:00.000,7.1002218950934,46.9575979467837,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309715,true,2003-05-19 02:24:00.000,7.10801606526819,46.937399898662,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309714,true,2003-05-19 02:32:00.000,7.10068821721716,46.9475661703922,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309713,true,2003-05-19 02:40:00.000,7.1289731671145,46.9344091945666,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309712,true,2003-05-19 02:50:00.000,7.11260947151056,46.9445651142703,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309711,true,2003-05-19 02:58:00.000,7.11914758353787,46.9318817532936,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309710,true,2003-05-19 22:04:00.000,7.11869765622743,46.933857171271,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309709,true,2003-05-19 22:25:00.000,7.13544890386101,46.9354124035792,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309708,true,2003-05-19 22:41:00.000,7.13395093545259,46.9401249235627,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309707,true,2003-05-19 22:50:00.000,7.13808342781343,46.9312555960736,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309706,true,2003-05-19 23:04:00.000,7.12619069858042,46.9614279210555,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309705,true,2003-05-19 23:14:00.000,7.13574887188294,46.9415203628031,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309704,true,2003-05-19 23:22:00.000,7.13833695306025,46.929863989016,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309742,true,2003-05-19 23:30:00.000,7.10990457090981,46.9381462926568,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309703,true,2003-05-19 23:43:00.000,7.11590358525162,46.9337489946965,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309702,true,2003-05-19 23:56:00.000,7.11884315116002,46.9336637077126,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309701,true,2003-05-20 00:06:00.000,7.13350852750181,46.9489072158981,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309700,true,2003-05-20 00:48:00.000,7.13264675568727,46.9383753352324,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309699,true,2003-05-20 00:56:00.000,7.13346505356191,46.9377994218393,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309698,true,2003-05-20 01:04:00.000,7.13584859109662,46.9318796113114,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309697,true,2003-05-20 01:21:00.000,7.1173232416665,46.9434390043602,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309696,true,2003-05-20 01:35:00.000,7.13478455104459,46.9348856099452,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309695,true,2003-05-20 01:45:00.000,7.09833072629319,46.9456918872698,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309694,true,2003-05-20 01:53:00.000,7.0865789713779,46.9308447380719,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309693,true,2003-05-20 02:02:00.000,7.0883693559932,46.9448280697939,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309692,true,2003-05-20 02:10:00.000,7.10768887094386,46.9453712409498,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309691,true,2003-05-20 02:14:00.000,7.12825164953382,46.9414681017539,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309690,true,2003-05-20 02:22:00.000,7.12008236347126,46.9407636703476,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309763,true,2003-05-20 03:00:00.000,7.1322932383207,46.9347591174543,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309764,true,2003-05-20 22:08:00.000,7.12182024101601,46.9432389016852,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309765,true,2003-05-20 22:16:00.000,7.12536312345194,46.9403706632482,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309766,true,2003-05-20 22:24:00.000,7.12370676341577,46.9494808277278,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309767,true,2003-05-20 22:35:00.000,7.12573252418581,46.9373305539275,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309768,true,2003-05-20 22:43:00.000,7.12184619763065,46.9349010747128,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309769,true,2003-05-20 22:51:00.000,7.12603309039787,46.9338806497342,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309770,true,2003-05-20 22:59:00.000,7.1262060202797,46.9369037152755,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309771,true,2003-05-21 22:23:00.000,7.11836686493003,46.9518770758958,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309772,true,2003-05-21 22:31:00.000,7.12708260518369,46.9430444027635,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309773,true,2003-05-21 22:39:00.000,7.12435902001314,46.9564657476678,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309774,true,2003-05-21 22:58:00.000,7.12225392400647,46.9539194636473,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309775,true,2003-05-21 23:35:00.000,7.12231461023424,46.9442956327607,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309776,true,2003-05-21 23:43:00.000,7.11754568665396,46.938765221962,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309777,true,2003-05-21 23:51:00.000,7.12351925508657,46.9542848851932,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309778,true,2003-05-21 23:59:00.000,7.14005268960437,46.9342300095608,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309779,true,2003-05-22 00:12:00.000,7.12065068586255,46.9601004247735,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309780,true,2003-05-22 00:20:00.000,7.12272632433117,46.9587163469479,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309781,true,2003-05-22 00:36:00.000,7.12244046788412,46.9427367368609,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309651,true,2003-05-22 00:44:00.000,7.13038645413491,46.9562252470635,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309652,true,2003-05-22 00:52:00.000,7.12529676656449,46.9367390183047,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
16309653,true,2003-05-22 01:00:00.000,7.12318639423346,46.9321356209314,,"radio-transmitter","Vespertilio murinus","#1918740","360","Parti-colored bat Safi Switzerland"
